id,bid,正文,原始图片url,视频url,位置,日期,工具,点赞数,评论数,转发数,话题,@用户,是否原创,源用户id,源用户昵称,源微博id,源微博bid,源微博正文,源微博原始图片url,源微博视频url,源微博位置,源微博日期,源微博工具,源微博点赞数,源微博评论数,源微博转发数,源微博话题,源微博@用户
4441190214194566,IhhxPhBci,转发微博,,,,2019-11-21,iPhone客户端,174,30,0,,,False,2184853833,趣评测詹志斌,4441176826697696,Ihhces6nm,#趣拍VLOG#来参加米其林奔驰AMG驾驶学院，美女跑车赛道，速度与激情的碰撞，来感受下飘起来的感觉吧  趣评测詹志斌的微博视频  抽奖详情 ,,"http://f.video.weibocdn.com/0010ndoDlx07yLzzBdXy01041204zDvB0E020.mp4?label=mp4_720p&template=1280x720.25.0&trans_finger=11ccc9c970f47cffd9369c72510b3033&Expires=1581030269&ssig=ytIgexS0Ce&KID=unistore,video",,2019-11-21,评测 · 视频社区,236,249,34,趣拍VLOG,
4439926961543768,IgKGk6tBu,独二应该无三,,,,2019-11-18,iPhone 11 Pro Max,295,43,7,,,False,1906286443,钟文泽,4439917985814366,IgKrQooA6,【 搞机零距离：华为 Mate X 折叠屏体验 翻折世界用起来真的爽！】华为，折叠屏，5G，跳票，一万七，一机难求，这些元素组合成了2019年的一场年度大戏。在这样的关注下，Mate X 终于来了。这不是一款完美的手机，它的缺点明显；但这又是一款如此独特的手机：在手机与平板之间自由切换的体验，两种屏幕比例与大小所带来的视觉效果，让这款手机在使用时非常有趣。 钟文泽的微博视频 抽奖详情,,"http://f.video.weibocdn.com/002Attyllx07yFoRoio801041202IlMB0E010.mp4?label=mp4_hd&template=960x480.25.0&trans_finger=1621fcd5d40969f1c74e6b06e52fcd54&Expires=1581030237&ssig=W9KceXvVOD&KID=unistore,video",,2019-11-18,评测开箱 · 视频社区,4552,958,2507,,
4439894845392784,IgJQwmCUo,转发微博,,,,2019-11-18,iPhone 11 Pro Max,810,64,0,,,False,2827386331,科技新一,4436418694562868,IfhpPj90E,【送iPhone11 Pro Max和AirPods Pro】关注我和@M大肉 ，转发此微博，11月18号用@微博抽奖平台 抽一位粉丝送出这两样！随手一转目前最火的两样数码产品有可能就是你的了！！！ ,"https://wx2.sinaimg.cn/large/a66d0169ly1g8qrtftqyzj20tf0x1dhw.jpg,https://wx3.sinaimg.cn/large/a66d0169ly1g8qrtg08qpj20u00x9gms.jpg",,,2019-11-08,微博  weibo.com,63892,9554,21470,,"M大肉,微博抽奖平台"
4438604825147479,IgchQlB5R,转发微博,,,,2019-11-14,iPhone 11 Pro Max,183,28,2,,,False,1906286443,钟文泽,4436732004912612,IfpzakBZG,手表跟智能手表比起来有点像纸质书和电纸书的区别，枪灰色的皮革纹理质感很好， 4.6 厘米的表径听着吓人，但手表内圈的下凹处理增加了立体感，看起来并不笨重，随便戴戴就很像运动型男（没错，这个位置的用词非常准确）。 手表支持 200 米防水，螺旋表冠，可旋转潜水圈，支持夜光功能，具备所有潜水表的基本配置。 叫“罐头”是因为表壳外面还有一层护甲，保护性更好。配备太阳电能机芯不用担心续航问题，有光就能充电，满电能用 10 个月左右，最多 20 年不用换电池，相当省心。,"https://wx2.sinaimg.cn/large/719f9f6bly1g8rme9lcexj20m80m8nho.jpg,https://wx3.sinaimg.cn/large/719f9f6bly1g8rmehnfjpj20jr0u00vg.jpg,https://wx3.sinaimg.cn/large/719f9f6bly1g8rmekcr8yj20u01hcjza.jpg,https://wx4.sinaimg.cn/large/719f9f6bly1g8rmelyspjj218w0u00wj.jpg,https://wx1.sinaimg.cn/large/719f9f6bly1g8rmeoc93yj213s0qojub.jpg",,,2019-11-09,微博  weibo.com,1044,517,1482,,
4438289094119712,Ig44BhhIY,转发微博,,,,2019-11-13,iPhone 11 Pro Max,193,23,2,,,False,1758102755,魏布斯,4438279707139051,Ig3PstXbZ,【苹果全新 16 英寸 MacBook Pro 魏布斯全网首发快速上手体验】「@WEIBUSI 出品」 MacBook Pro 15.4作为经典 Pro 级产品已经被不少专业用户使用，今天苹果正式发布了全新 16 英寸 MacBook Pro 除了屏幕增大外，最高也配备第九代八核i9处理器+64GB运存+8TB闪存。究竟性能表现如何？键盘手感如何？还有哪些改进？（勘误：由于熬夜拍摄，视频中关于尺寸对比大小的单位“口误”，抱歉） #品·WEI# 一起来看视频惹~ 魏布斯的微博视频 抽奖详情,,"http://f.video.weibocdn.com/00497Usclx07yyJQs6ti01041200sSiy0E010.mp4?label=mp4_hd&template=852x480.25.0&trans_finger=1621fcd5d40969f1c74e6b06e52fcd54&Expires=1581030240&ssig=46teduspMM&KID=unistore,video",,2019-11-13,评测开箱 · 视频社区,1706,728,1475,品·WEI,WEIBUSI
4438288712689455,Ig43ZbhEj,转发微博,,,,2019-11-13,iPhone 11 Pro Max,121,26,4,,,False,1906286443,钟文泽,4438279707499034,Ig3PsvsQa,【 搞机零距离：16寸 MacBook Pro 评测 史上最强苹果笔记本 直接干掉15寸大哥 】苹果刚刚在官网悄无声息的发布了史上最强的 MacBook Pro。最被关注的屏幕提升到 16 寸其实只是诸多升级的一方面，这款笔记本的性能升级，能够为更多专业人士提供更强大的功能帮助，笔记本的音响效果升级，录音效果升级，续航升级，键盘升级，但是售价保持与去年的 15 寸 MacBook Pro 相同。这也就意味着苹果更新了 14 年的 15 英寸笔记本从此作古，正式被 16 寸的笔记本所取代。这款笔记本有哪些功能和升级？我们一起看视频。 钟文泽的微博视频 抽奖详情,,"http://f.video.weibocdn.com/0018N06dlx07yyBdpi6k01041201tXLW0E010.mp4?label=mp4_hd&template=960x480.25.0&trans_finger=62b30a3f061b162e421008955c73f536&Expires=1581030283&ssig=KgXdsFmfL%2F&KID=unistore,video",,2019-11-13,微博 weibo.com,5272,1377,5349,,
4438167421852380,Ig0Um7LT6,转发微博,,,,2019-11-13,iPhone 11 Pro Max,981,126,54,,,False,1647486362,上帝之鹰_5zn,4438093182018806,IfYYC8tbo,为梁美芬教授打call，黑暗中的一缕光明 ,https://wx3.sinaimg.cn/large/6232a59agy1g8w52lklbsj20u02h87wh.jpg,,,2019-11-13,微博 weibo.com,109634,3611,42964,,
4437201880289931,IfBN21dqj,转发微博,,,,2019-11-10,iPhone 11 Pro Max,171,21,4,,,False,1906286443,钟文泽,4433096797525567,IdSZVvzK7,【抽奖】华为 Mate30 系列 5G 版 11 月 1 日开售。转发微博 + 关注，送出 #华为Mate30# 5G 版一台 + 主动降噪耳机 FreeBuds 3，开奖时间是 11 月 11 日当天。抽奖不白抽，再次看看我前阵子整合了华为、大疆、大理旅游局各种评测信息的呕心之作——《 Mate30 Pro 徕卡四镜头评测：大理篇》。听说转发评论点赞越积极，抽中大奖的概率就越多！钟文泽的微博视频,,"http://f.video.weibocdn.com/003Dktshlx07y4Lm2Bri01041205F1RA0E020.mp4?label=mp4_hd&template=852x480.25.0&trans_finger=1621fcd5d40969f1c74e6b06e52fcd54&Expires=1581030272&ssig=i7IUSNNtIH&KID=unistore,video",,2019-10-30,评测开箱 · 视频社区,5125,5109,11192,华为Mate30,
4437165050184289,IfAPD0LWp,今天绿色软件频频假死啊 武汉·江汉路 ,,,武汉·江汉路,2019-11-10,iPhone 11 Pro Max,2889,248,17,,,True
4437061295495491,Ify8hn3CX,//@38号美系性能控:这一集内容的观后感是：1，超前时代半步的人会得到认同，而超前n步的人不会被理解；2，越有天赋的人就越不应该为情所困，而应把情怀放在对人类发展有重大贡献的方向上；3，我们都应该珍惜时间，用自己宝贵的青春去创造更大的价值,,,,2019-11-10,iPhone 11 Pro Max,416,40,75,,38号美系性能控,False,3325704142,李永乐老师,4437045533411635,IfxIRejwn,为啥不能三等分任意角?阿贝尔和伽罗瓦有什么贡献？【尺规作图2/2】古希腊时代开始，有三个尺规作图问题一直困扰着人们，它们是倍体立方问题、三等分任意角问题、画圆为方问题。直到19世纪初，天才的数学家阿贝尔和伽罗瓦提出了群论和域论，这个问题才被人们彻底解决。可是，天妒英才的两人都在非常年轻的时候就去世了，为数学界留下了无尽的遗憾。这一期视频带着大家一起了解一下他们的工作，并且给大家解释为什么三等分任意角是不可能的。#科普老师李永乐# 李永乐老师的微博视频,,"http://f.video.weibocdn.com/0004WR5llx07ytquuXH201041203LWEt0E020.mp4?label=mp4_hd&template=852x480.25.0&trans_finger=1621fcd5d40969f1c74e6b06e52fcd54&Expires=1581030286&ssig=oeUisVi1x8&KID=unistore,video",,2019-11-10,科学科普 · 视频社区,1249,272,723,科普老师李永乐,
4436755455265379,IfqaZm5Lt,好美啊，有时间带小李去体验一下,,,,2019-11-09,iPhone 11 Pro Max,9430,881,519,,,False,1401712533,网际飞侠,4436748819906869,Ifq0hFzed,多浪漫的秋日长城之旅。 ,"https://wx1.sinaimg.cn/large/538c6f95ly1g8run2ib6zj21910u0wv8.jpg,https://wx1.sinaimg.cn/large/538c6f95ly1g8rumnw4rnj21920u0h9n.jpg,https://wx2.sinaimg.cn/large/538c6f95ly1g8run429jyj21910u07sr.jpg,https://wx4.sinaimg.cn/large/538c6f95ly1g8ruob3w0aj21920u0azw.jpg,https://wx4.sinaimg.cn/large/538c6f95ly1g8run5otp2j21jf0u01kx.jpg,https://wx4.sinaimg.cn/large/538c6f95ly1g8ruoa3zo8j21920u0e6a.jpg",,,2019-11-09,iPhone XS,168,40,645,,
4436282664609361,IfdSqjl6x,,,,,2019-11-08,iPhone 11 Pro Max,382,54,3,,,False,5781008098,不太老,4435979920095475,If6080oPV,厉害，佩服 ,https://wx4.sinaimg.cn/large/006jewi6gy1g8ped9p7sej30m50fodj0.jpg,,,2019-11-07,,311,88,96,,
4435751427044508,If03AtyB6,转发微博,,,,2019-11-06,iPhone 11 Pro Max,95,22,3,,,False,1906286443,钟文泽,4435751007873718,If02Ux2js,《决战中途岛》将在本周五（11 月 8 月）上映，并且将于明天（11 月 7 日）在杜比影院超前点映。杜比小姐姐再次提供了 10 张杜比影院的电影票，转发这条微博 + 关注我，明天中午抽五位同学，每个同学送出两张电影票！注意电影票只能兑换杜比影院，因此大家要看看自己所在的城市是否有杜比影院。这部电影的演员阵容豪华，包括伍迪·哈里森、丹尼斯·奎德、曼迪·摩尔、艾伦·艾克哈特一众演技派明星，导演则是指导《独立日》《2012》的罗兰·艾默里奇。罗兰·艾默里奇在视频中依然大赞杜比影院效果，“有杜比视界和杜比全景声对于我来说真是最棒的事了，是我最喜欢的电影版本。”  钟文泽的微博视频 抽奖详情,,"http://f.video.weibocdn.com/000NFvPUlx07ynGTszEY01041200MeCG0E010.mp4?label=mp4_hd&template=852x480.25.0&trans_finger=62b30a3f061b162e421008955c73f536&Expires=1581030243&ssig=k6A7u9B186&KID=unistore,video",,2019-11-06,微博视频,448,333,1166,,
4435558338060954,IeV29xP1o,转发微博,,,,2019-11-06,iPhone 11 Pro Max,308,16,1,,,False,1783497251,李杰灵,4435507687669504,IeTIswbbG,#趣看发布会#小米一亿像素手机发布会总结，小米CC9 Pro相机DXO登顶世界第一，雷总全程骚话连篇，激情演讲，解释了为什么要说「干翻华为」。欢迎转发评论，希望大家喜欢。 李杰灵的微博视频  抽奖详情 ,,"http://f.video.weibocdn.com/001TRe5Glx07ymBXYyAw01041201YUC80E010.mp4?label=mp4_720p&template=1440x720.25.0&trans_finger=11ccc9c970f47cffd9369c72510b3033&Expires=1581030280&ssig=97BouPPFFc&KID=unistore,video",,2019-11-06,手机平板 · 视频社区,2680,930,1871,趣看发布会,
4434983810280217,IeG5v1aTD,@貝貝貝貝貝張-,,,,2019-11-04,iPhone 11 Pro Max,133,22,1,,貝貝貝貝貝張-,False,2244925365,老七,4434979708385777,IeFYSzbwt,抽个手机：小米9SE，6+64当时买来试配件的，使用时间加起来不超过1个小时，充过几次电，四舍五入就是99新不嫌弃的老哥转发关注，at一个好友手淘APP店铺搜索：机基地关注一下咱两个店铺，一个天猫，一个淘宝@微博抽奖平台 备案  抽奖详情 ,"https://wx1.sinaimg.cn/large/85ced7b5gy1g8m7itqnmtj22ky1xq1ky.jpg,https://wx3.sinaimg.cn/large/85ced7b5gy1g8m7dra4smj23402c01ky.jpg,https://wx2.sinaimg.cn/large/85ced7b5gy1g8m7qz80kej20v81g1135.jpg",,,2019-11-04,机基地 iPhone 11 Pro Max,228,852,1232,,微博抽奖平台
4434980761864256,IeG0A7OYE,@貝貝貝貝貝張-,,,,2019-11-04,iPhone 11 Pro Max,67,13,0,,貝貝貝貝貝張-,False,2244925365,老七,4434979708385777,IeFYSzbwt,抽个手机：小米9SE，6+64当时买来试配件的，使用时间加起来不超过1个小时，充过几次电，四舍五入就是99新不嫌弃的老哥转发关注，at一个好友手淘APP店铺搜索：机基地关注一下咱两个店铺，一个天猫，一个淘宝@微博抽奖平台 备案  抽奖详情 ,"https://wx1.sinaimg.cn/large/85ced7b5gy1g8m7itqnmtj22ky1xq1ky.jpg,https://wx3.sinaimg.cn/large/85ced7b5gy1g8m7dra4smj23402c01ky.jpg,https://wx2.sinaimg.cn/large/85ced7b5gy1g8m7qz80kej20v81g1135.jpg",,,2019-11-04,机基地 iPhone 11 Pro Max,228,852,1232,,微博抽奖平台
4434145251430949,IekgZ60fP,,,,,2019-11-02,iPhone 11 Pro Max,84,17,2,,,False,3097378697,ZEALER,4433528706149782,Ie4eypNQ2,关注@ZEALER中国 转发并评论此微博，抽一位朋友送戴森吸尘器 V8，抽一位朋友送亚马逊 Kindle oasis 3！趣评测创始人詹志斌@趣评测詹志斌 ，一位颜值在线的评测博主，摄制组来到他的家中探访，揭秘这位帅气博主不为人知的居家生活。《“智”在生活》系列节目“我可以去你家吗？”第二期，带你走进这位拥有 134 万微博粉丝的博主的温馨之家，接触他不为人知的家庭生活。  ZEALER中国的微博视频 抽奖详情,,"http://f.video.weibocdn.com/001AuG2Alx07ydUszxhu01041204k4Wf0E020.mp4?label=mp4_hd&template=852x480.25.0&trans_finger=1621fcd5d40969f1c74e6b06e52fcd54&Expires=1581030289&ssig=F6OqhjOAld&KID=unistore,video",,2019-10-31,其他综合 · 视频社区,1128,2512,2581,,"ZEALER中国,趣评测詹志斌"
4434088712533734,IeiNNaD8G,转发微博,,,,2019-11-02,iPhone 11 Pro Max,217,35,8,,,False,6529876887,老师好我叫何同学,4433912136712353,IeecZsabL,迟来的iPhone 11系列体验视频！不想做成一个传统的产品体验类视频，所以跟大家探讨下手机摄影的意义。这视频做得贼累求转发  #手机不断升级相机有意义吗# 老师好我叫何同学的微博视频 ,,"http://f.video.weibocdn.com/003RN57Glx07yfB840hy01041202T3Yd0E020.mp4?label=mp4_720p&template=1280x720.25.0&trans_finger=1f0da16358befad33323e3a1b7f95fc9&Expires=1581030288&ssig=ouFDWbXIJ1&KID=unistore,video",,2019-11-01,微博视频,126028,12114,44369,手机不断升级相机有意义吗,
4433873448766416,IedcAAMxO,//@朱海舟:好，我这儿加抽七台！//@坚果手机:就差@朱海舟 了，我催催他去。统一 11 月 11 日开奖。(看我小尾巴)//@Chee_Fang:又到了喜闻乐见的加码环节，我再加 6 台//@吴德周:请大家帮忙转发，我再加抽 5 台坚果Pro3手机。谢谢,,,,2019-11-01,iPhone 11 Pro Max,103,30,4,,"朱海舟,坚果手机,朱海舟,Chee_Fang,吴德周",False,5579377466,坚果手机,4433576885847656,Ie5ugoxf2,【转发本条微博，抽送十台手机】坚果 Pro 3，现已上市。搭载高通旗舰 855 Plus 满血版，最高 12GB 大内存 + 256 GB UFS 3.0 高速闪存，索尼 IMX586 4800 万像素主摄像头，真全焦段四摄，2000 万像素高清前置摄像头。出色的影像能力，易拍、宜剪。全新 Smartisan 7.0 系统更新，全新效率三件套 3.0。坚果 Pro 3 售价券后 2699 元起，锤子商城、京东、天猫、苏宁等平台同步开售，欢迎前往选购。这次我们想尝试一些不一样的浏览体验，请手机用户横置手机滑动浏览坚果 Pro 3 的详情；电脑用户移步官网：网页链接 获取最佳浏览体验。 抽奖详情,"https://wx2.sinaimg.cn/large/0065AuX8ly1g8hqbuh3d4j30u0by0u0x.jpg,https://wx1.sinaimg.cn/large/0065AuX8ly1g8hqbvlv5wj30i9cmqqv6.jpg,https://wx4.sinaimg.cn/large/0065AuX8ly1g8hqbww6ooj30u0c314qs.jpg,https://wx4.sinaimg.cn/large/0065AuX8ly1g8hqbyngp4j30jfcmoqv8.jpg,https://wx2.sinaimg.cn/large/0065AuX8ly1g8hqc11ywsj30fncmub2f.jpg,https://wx1.sinaimg.cn/large/0065AuX8ly1g8hqc2c7bij30u03oidtl.jpg",,,2019-10-31,坚果手机 R1,14840,22039,90964,,
4433873389704530,IedcuEIAG,转发微博,,,,2019-11-01,iPhone 11 Pro Max,50,12,0,,,False,5579377466,坚果手机,4433576885847656,Ie5ugoxf2,【转发本条微博，抽送十台手机】坚果 Pro 3，现已上市。搭载高通旗舰 855 Plus 满血版，最高 12GB 大内存 + 256 GB UFS 3.0 高速闪存，索尼 IMX586 4800 万像素主摄像头，真全焦段四摄，2000 万像素高清前置摄像头。出色的影像能力，易拍、宜剪。全新 Smartisan 7.0 系统更新，全新效率三件套 3.0。坚果 Pro 3 售价券后 2699 元起，锤子商城、京东、天猫、苏宁等平台同步开售，欢迎前往选购。这次我们想尝试一些不一样的浏览体验，请手机用户横置手机滑动浏览坚果 Pro 3 的详情；电脑用户移步官网：网页链接 获取最佳浏览体验。 抽奖详情,"https://wx2.sinaimg.cn/large/0065AuX8ly1g8hqbuh3d4j30u0by0u0x.jpg,https://wx1.sinaimg.cn/large/0065AuX8ly1g8hqbvlv5wj30i9cmqqv6.jpg,https://wx4.sinaimg.cn/large/0065AuX8ly1g8hqbww6ooj30u0c314qs.jpg,https://wx4.sinaimg.cn/large/0065AuX8ly1g8hqbyngp4j30jfcmoqv8.jpg,https://wx2.sinaimg.cn/large/0065AuX8ly1g8hqc11ywsj30fncmub2f.jpg,https://wx1.sinaimg.cn/large/0065AuX8ly1g8hqc2c7bij30u03oidtl.jpg",,,2019-10-31,坚果手机 R1,14840,22039,90964,,
4433231929359145,IdWvSDgJX,,,,,2019-10-30,iPhone 11 Pro Max,919,105,29,,,False,2212518065,丁香医生,4432738188771205,IdJFwANN3,「我的儿子叫小远，4 个月大，结肠里长了一颗肿瘤。我是一个八年级物理老师，两个孩子的父亲。为了救小远，32 岁那年我第一次离开山东。省里的医生为小远做了肿瘤切除手术，结果显示为恶性，病历上写着：「转移复发风险：高」。后续治疗他们已经无能为力，我不得不去大城市，去寻找新的希望。带着一沓病历、一个手机充电器、几个移动电源和一个塑料水杯，还有几件防备变天的衣服，我在县汽车站坐上前往北京的汽车。我是他爸，我要救他。」,"https://wx3.sinaimg.cn/large/83e058b1ly1g8ex1qkxqsj20u059nhdt.jpg,https://wx3.sinaimg.cn/large/83e058b1ly1g8ex1s1ic5j20u046c4qp.jpg,https://wx1.sinaimg.cn/large/83e058b1ly1g8ex1so5jsj20u06p1x6p.jpg,https://wx3.sinaimg.cn/large/83e058b1ly1g8ex1t5t5jj20u05ek7wh.jpg",,,2019-10-29,微博 weibo.com,2387,493,1627,,
